
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
9.38991249e-01, 6.13876224e-01, 3.49999988e-03, -1.33347735e-01, 1.26231756e+01, -2.68039033e-02
9.28990126e-01, 6.23875201e-01, 3.49999988e-03, -1.69805780e-01, 1.25851135e+01, -2.33703628e-02
9.18981671e-01, 6.33755505e-01, 3.49999988e-03, -2.06713408e-01, 1.25377512e+01, -1.97461843e-02
9.08920407e-01, 6.43529952e-01, 3.49999988e-03, -2.44635627e-01, 1.24807529e+01, -1.59530789e-02
8.98812890e-01, 6.53144777e-01, 3.49999988e-03, -2.83739656e-01, 1.24141512e+01, -1.21086631e-02
8.88766289e-01, 6.62610590e-01, 3.49999988e-03, -3.23970169e-01, 1.23380995e+01, -8.39180220e-03
8.78801048e-01, 6.72053039e-01, 3.49999988e-03, -3.65210265e-01, 1.22536774e+01, -5.06472774e-03
8.79007757e-01, 6.81416929e-01, 3.49999988e-03, -3.72770786e-01, 1.21612291e+01, -2.35595135e-03
8.78455520e-01, 2.67320164e-02, 3.49999988e-03, -3.62952650e-01, 1.22412863e+01, 4.57921019e-03
8.78847361e-01, 1.76857579e-02, 3.49999988e-03, -3.69802445e-01, 1.21523609e+01, 2.06853147e-03
8.78752649e-01, 6.62647069e-01, 3.49999988e-03, -3.56248319e-01, 1.23419476e+01, -8.67442600e-03
8.88814509e-01, 6.53146029e-01, 3.49999988e-03, -3.14704597e-01, 1.24185801e+01, -1.24833453e-02
8.98923695e-01, 6.43539190e-01, 3.49999988e-03, -2.74202734e-01, 1.24853086e+01, -1.63840149e-02
